Survey year,Survey ID,Survey name official,Survey name,Survey abbreviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius)
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,I-13,10878,8,57,MORNING STAR,04-JUN-1986 01:00PM,57.6615,-160.26767,57.63667,-160.2655,57,2.741,.5,.045254,2.37,16.51,0,1.9,2.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,H-13,10879,9,57,MORNING STAR,04-JUN-1986 04:00PM,57.33767,-160.294,57.31617,-160.27167,62,2.685,.5,.044678,,16.64,0,2.1,3.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,G-13,10880,10,57,MORNING STAR,04-JUN-1986 06:00PM,57.01367,-160.33267,56.9885,-160.33067,64,2.759,.5,.045888,,16.632,0,,3.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,F-13,10881,11,57,MORNING STAR,05-JUN-1986 06:00AM,56.66083,-160.3735,56.64517,-160.40667,60,2.593,.5,.043744,2.31,16.87,0,2.4,3.8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,E-11,10888,18,57,MORNING STAR,07-JUN-1986 06:00AM,56.33917,-161.582,56.3395,-161.62767,66,2.815,.5,.045913,,16.31,0,2.2,3.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,F-11,10889,19,57,MORNING STAR,07-JUN-1986 09:00AM,56.669,-161.57733,56.69233,-161.58,93,2.593,.5,.042966,3.28,16.57,0,1.6,
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,G-11,10890,20,57,MORNING STAR,07-JUN-1986 12:00PM,56.9865,-161.56833,57.01033,-161.5725,71,2.611,.5,.04376,,16.76,0,1.7,3.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,H-11,10891,21,57,MORNING STAR,07-JUN-1986 03:00PM,57.34183,-161.54733,57.36683,-161.556,57,2.759,.5,.044558,,16.15,0,2.1,4.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,I-11,10892,22,57,MORNING STAR,07-JUN-1986 06:00PM,57.67433,-161.49233,57.699,-161.47983,55,2.759,.5,.044365,,16.08,0,,3.5
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,J-11,10893,23,57,MORNING STAR,08-JUN-1986 06:00AM,57.993,-161.50067,57.98083,-161.46217,59,2.556,.5,.040743,2.95,15.94,0,1.9,2.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,K-11,10894,24,57,MORNING STAR,08-JUN-1986 09:00AM,58.33833,-161.39567,58.34383,-161.34633,35,2.926,.5,.045792,3,15.65,0,4.6,6.8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,L-09,10895,25,57,MORNING STAR,08-JUN-1986 03:00PM,58.65967,-162.70133,58.636,-162.71767,26,2.741,.5,.04328,2.69,15.79,0,2.1,2.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,K-09,10896,26,57,MORNING STAR,08-JUN-1986 05:00PM,58.338,-162.717,58.31283,-162.72283,33,2.741,.5,.042074,3.28,15.35,0,1.9,3.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,J-09,10897,27,57,MORNING STAR,09-JUN-1986 06:00AM,57.99483,-162.76683,57.97033,-162.76683,44,2.722,.5,.043879,2.98,16.12,0,1.4,2.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,I-09,10898,28,57,MORNING STAR,09-JUN-1986 09:00AM,57.6775,-162.756,57.65333,-162.752,46,2.667,.5,.042299,3.13,15.86,0,1.3,1.8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,H-09,10899,29,57,MORNING STAR,09-JUN-1986 12:00PM,57.341,-162.76683,57.3155,-162.76167,51,2.778,.5,.045215,2.92,16.276,0,1.1,2.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,G-09,10900,30,57,MORNING STAR,09-JUN-1986 02:00PM,57.01617,-162.78617,56.991,-162.7805,62,2.778,.5,.046281,3.15,16.66,0,.9,2.8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,F-09,10901,31,57,MORNING STAR,09-JUN-1986 05:00PM,56.67517,-162.79667,56.6745,-162.7545,73,2.556,.5,.0422,3.06,16.51,0,1.6,4.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,E-09,10902,32,57,MORNING STAR,10-JUN-1986 06:00AM,56.33683,-162.79667,56.31333,-162.78183,82,2.741,.5,.045802,3.15,16.71,0,1.8,4.3
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,D-09,10903,33,57,MORNING STAR,10-JUN-1986 09:00AM,56.015,-162.82267,55.9905,-162.83067,82,2.778,.5,.04617,3.12,16.62,0,1.9,4.7
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,C-09,10904,34,57,MORNING STAR,10-JUN-1986 11:00AM,55.667,-162.84683,55.64317,-162.8645,53,2.852,.5,.046419,,16.276,0,3,4.8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,B-07,10905,35,57,MORNING STAR,10-JUN-1986 06:00PM,55.34383,-163.98867,55.356,-164.02683,77,2.722,.5,.044649,,16.403,0,2.6,4.3
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,C-07,10906,36,57,MORNING STAR,11-JUN-1986 06:00AM,55.68183,-164.015,55.70067,-164.04383,99,2.759,.5,.046186,,16.74,0,2,4.8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,D-07,10907,37,57,MORNING STAR,11-JUN-1986 09:00AM,55.97883,-163.99817,55.99183,-164.03617,95,2.722,.5,.045566,,16.74,0,1.6,4.7
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,H-16,11867,1,78,OCEAN HOPE 3,04-JUN-1990 11:00AM,57.35533,-158.40017,57.3805,-158.38333,33,2.982,.5,.043835,2.58,14.7,0,,4.9
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,I-16,11868,2,78,OCEAN HOPE 3,04-JUN-1990 02:00PM,57.66383,-158.35267,57.68783,-158.36183,35,2.741,.5,.041197,2.29,15.03,0,,4.4
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,J-16,11869,3,78,OCEAN HOPE 3,04-JUN-1990 04:00PM,57.98517,-158.32367,58.009,-158.33383,35,2.722,.5,.040231,2.47,14.78,0,,4.4
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,K-14,11871,5,78,OCEAN HOPE 3,05-JUN-1990 02:00PM,58.25417,-159.4605,58.2395,-159.5005,29,2.871,.5,.042198,,14.698,0,,
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,J-14,11872,6,78,OCEAN HOPE 3,05-JUN-1990 04:00PM,58.00517,-159.64983,57.98117,-159.66417,42,2.797,.5,.044086,,15.762,0,,7.3
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,I-14,11873,7,78,OCEAN HOPE 3,06-JUN-1990 07:00AM,57.68167,-159.631,57.65683,-159.62083,49,2.834,.5,.04467,,15.762,0,,4.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,H-14,11874,8,78,OCEAN HOPE 3,06-JUN-1990 09:00AM,57.33467,-159.66917,57.30967,-159.66533,57,2.815,.5,.046163,,16.399,0,,3.3
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,G-14,11875,9,78,OCEAN HOPE 3,06-JUN-1990 01:00PM,56.95333,-159.7245,56.928,-159.72217,55,2.815,.5,.046504,2.16,16.52,0,,4.4
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,F-14,11876,10,78,OCEAN HOPE 3,06-JUN-1990 03:00PM,56.696,-159.81417,56.68583,-159.85617,37,2.815,.5,.039523,2.73,14.04,0,,6.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,F-13,11877,11,78,OCEAN HOPE 3,06-JUN-1990 05:00PM,56.66867,-160.36833,56.66217,-160.4145,59,2.926,.5,.048455,2.14,16.56,0,,4.8
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,E-12,11878,12,78,OCEAN HOPE 3,07-JUN-1990 07:00AM,56.35367,-161.00233,56.35017,-161.04633,57,2.741,.5,.043143,2.47,15.74,0,,6
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,E-11,11879,13,78,OCEAN HOPE 3,07-JUN-1990 10:00AM,56.34367,-161.516,56.3635,-161.492,66,2.667,.5,.042779,2.28,16.04,0,,6.2
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,K-06,11914,48,78,OCEAN HOPE 3,20-JUN-1990 06:00AM,58.3135,-164.63117,58.28817,-164.62667,46,2.834,.5,.044494,2.01,15.7,0,,4.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,J-06,11915,49,78,OCEAN HOPE 3,20-JUN-1990 09:00AM,58.00733,-164.62333,57.982,-164.618,46,2.852,.5,.04489,2.05,15.74,0,3.5,4.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,I-06,11916,50,78,OCEAN HOPE 3,20-JUN-1990 11:00AM,57.664,-164.63217,57.636,-164.6375,53,3.13,.5,.043413,2.25,13.87,0,2.8,5.2
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,H-06,11917,51,78,OCEAN HOPE 3,20-JUN-1990 02:00PM,57.28767,-164.61867,57.26267,-164.60867,66,2.852,.5,.04677,,16.399,0,2.1,6.7
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,G-06,11918,52,78,OCEAN HOPE 3,20-JUN-1990 05:00PM,56.97017,-164.59683,56.94567,-164.58233,71,2.852,.5,.047956,,16.815,0,4,6.8
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,F-06,11919,53,78,OCEAN HOPE 3,22-JUN-1990 06:00AM,56.639,-164.59683,56.61483,-164.59483,77,2.685,.5,.046075,2.01,17.16,0,2.2,6.8
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,E-06,11920,54,78,OCEAN HOPE 3,22-JUN-1990 09:00AM,56.328,-164.59367,56.30383,-164.58883,90,2.704,.5,.045454,1.91,16.81,0,2.7,7
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,D-06,11921,55,78,OCEAN HOPE 3,22-JUN-1990 12:00PM,55.98233,-164.598,55.95733,-164.60317,95,2.797,.5,.045787,2.15,16.37,0,2.6,7.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,C-06,11922,56,78,OCEAN HOPE 3,22-JUN-1990 02:00PM,55.66367,-164.58733,55.6385,-164.59017,97,2.815,.5,.046757,1.92,16.61,0,3.4,7.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,B-06,11923,57,78,OCEAN HOPE 3,22-JUN-1990 05:00PM,55.3365,-164.6325,55.31217,-164.64617,104,2.852,.5,.049345,2.07,17.302,0,3.6,7.2
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,50,AZ0504,11924,58,78,OCEAN HOPE 3,23-JUN-1990 06:00AM,54.786,-165.53667,54.77133,-165.56917,210,2.648,.5,.047545,,17.955,0,4,6
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,50,A-04,11925,59,78,OCEAN HOPE 3,25-JUN-1990 10:00AM,55.0295,-165.72067,55.05433,-165.71717,130,2.797,.5,.050821,2.14,18.17,0,,7.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,F-03,10938,68,57,MORNING STAR,20-JUN-1986 06:00AM,56.64567,-166.41767,56.67033,-166.41767,90,2.685,.5,.044657,,16.632,0,.3,5.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,G-03,10939,69,57,MORNING STAR,20-JUN-1986 09:00AM,56.9845,-166.4585,57.00867,-166.47417,77,2.834,.5,.046486,,16.403,0,.3,4.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,H-03,10940,70,57,MORNING STAR,20-JUN-1986 12:00PM,57.32717,-166.48617,57.35167,-166.4975,73,2.852,.5,.046781,,16.403,0,.8,4.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,I-03,10941,71,57,MORNING STAR,20-JUN-1986 03:00PM,57.64933,-166.51167,57.67517,-166.51117,70,2.852,.5,.046419,,16.276,0,.7,4.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,I-01,10942,72,57,MORNING STAR,21-JUN-1986 06:00AM,57.65067,-167.72867,57.66367,-167.76567,73,2.63,.5,.04314,,16.403,0,.6,3.3
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,H-01,10943,73,57,MORNING STAR,21-JUN-1986 09:00AM,57.3455,-167.7415,57.31983,-167.73533,77,2.815,.5,.046174,,16.403,0,.1,4.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,G-01,10944,74,57,MORNING STAR,21-JUN-1986 12:00PM,57.0025,-167.7185,56.97817,-167.72867,80,2.759,.5,.045661,,16.55,0,.8,5.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,F-01,10945,75,57,MORNING STAR,21-JUN-1986 02:00PM,56.676,-167.6695,56.651,-167.6665,108,2.759,.5,.046351,,16.8,0,2,5.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,50,E-01,10946,76,57,MORNING STAR,21-JUN-1986 05:00PM,56.33367,-167.63067,56.3085,-167.63067,134,2.797,.5,.04751,,16.986,0,3.8,6.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,50,D-01,10947,77,57,MORNING STAR,22-JUN-1986 06:00AM,55.997,-167.60467,55.97233,-167.60167,139,2.741,.5,.04666,,17.023,0,3.7,6.3
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,50,C-01,10948,78,57,MORNING STAR,22-JUN-1986 09:00AM,55.68517,-167.57783,55.66,-167.57633,141,2.722,.5,.046467,,17.071,0,3.8,6.4
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,50,B-01,10949,79,57,MORNING STAR,22-JUN-1986 11:00AM,55.34617,-167.54783,55.32067,-167.53583,154,2.889,.5,.049402,,17.1,0,3.8,6.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,32,GF1918,10950,80,57,MORNING STAR,27-JUN-1986 07:00AM,56.8175,-168.6125,56.84283,-168.61517,101,2.797,.5,.046822,,16.74,0,1.7,6.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,32,G-18,10951,81,57,MORNING STAR,27-JUN-1986 09:00AM,56.987,-168.3505,57.01117,-168.33717,84,2.759,.5,.045888,,16.632,0,2.4,6.3
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,32,HG1918,10952,82,57,MORNING STAR,27-JUN-1986 12:00PM,57.16117,-168.6255,57.18317,-168.648,79,2.778,.5,.045568,,16.403,0,1.6,6.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,32,H-18,10953,83,57,MORNING STAR,27-JUN-1986 02:00PM,57.3205,-168.3905,57.33983,-168.36033,79,2.797,.5,.045879,,16.403,0,.8,5.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,42,IH1918,10954,84,57,MORNING STAR,27-JUN-1986 04:00PM,57.4925,-168.73783,57.50667,-168.77633,73,2.741,.5,.044961,,16.403,0,.9,5.7
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,J-03,10955,85,57,MORNING STAR,28-JUN-1986 06:00AM,57.9915,-166.51133,58.01667,-166.51633,64,2.778,.5,.045215,,16.276,0,.9,4.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,10,K-03,10956,86,57,MORNING STAR,28-JUN-1986 09:00AM,58.3145,-166.56017,58.33883,-166.57517,49,2.797,.5,.044895,,16.051,0,2.5,3.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,20,L-03,10957,87,57,MORNING STAR,28-JUN-1986 12:00PM,58.66983,-166.57667,58.692,-166.55267,44,2.797,.5,.044363,,15.861,0,2.5,3.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,20,M-03,10958,88,57,MORNING STAR,28-JUN-1986 03:00PM,58.98667,-166.57867,59.0115,-166.57633,37,2.722,.5,.042093,,15.464,0,,
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,20,N-03,10959,89,57,MORNING STAR,28-JUN-1986 05:00PM,59.314,-166.606,59.33917,-166.614,29,2.759,.5,.041691,,15.111,0,4.3,4.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,20,O-03,10960,90,57,MORNING STAR,29-JUN-1986 06:00AM,59.6415,-166.62383,59.66667,-166.61367,29,2.797,.5,.04165,,14.891,0,4.6,5.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,F-12,11880,14,78,OCEAN HOPE 3,07-JUN-1990 04:00PM,56.67517,-160.99933,56.7,-160.9925,68,2.797,.5,.045339,2.19,16.21,0,,5.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,G-12,11881,15,78,OCEAN HOPE 3,08-JUN-1990 07:00AM,57.01333,-160.94833,57.03683,-160.965,64,2.815,.5,.04549,2.26,16.16,0,,4
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,H-12,11882,16,78,OCEAN HOPE 3,08-JUN-1990 10:00AM,57.39167,-160.932,57.417,-160.93867,62,2.852,.5,.053047,2.09,18.6,0,,4
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,I-12,11883,17,78,OCEAN HOPE 3,08-JUN-1990 12:00PM,57.70733,-160.87183,57.73217,-160.8625,57,2.815,.5,.053232,,18.91,0,,2.6
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,J-12,11884,18,78,OCEAN HOPE 3,08-JUN-1990 03:00PM,58.04033,-160.856,58.06667,-160.85183,44,2.926,.5,.049449,1.98,16.9,0,,6.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,K-12,11885,19,78,OCEAN HOPE 3,08-JUN-1990 05:00PM,58.27517,-160.85183,58.28317,-160.89583,31,2.722,.5,.035005,2.98,12.86,0,,7.7
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,K-10,11886,20,78,OCEAN HOPE 3,09-JUN-1990 06:00AM,58.25283,-162.05383,58.22867,-162.055,48,2.685,.5,.041618,2.11,15.5,0,,5.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,J-10,11887,21,78,OCEAN HOPE 3,09-JUN-1990 09:00AM,58.00683,-162.10467,57.984,-162.1255,38,2.834,.5,.041716,2.29,14.72,0,,2.6
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,I-10,11888,22,78,OCEAN HOPE 3,09-JUN-1990 11:00AM,57.66933,-162.1425,57.644,-162.14433,48,2.834,.5,.045599,2.05,16.09,0,,2.9
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,10,H-10,11889,23,78,OCEAN HOPE 3,09-JUN-1990 02:00PM,57.33567,-162.1585,57.31017,-162.166,51,2.889,.5,.047091,1.78,16.3,0,,4.9
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,G-10,11890,24,78,OCEAN HOPE 3,09-JUN-1990 04:00PM,56.99483,-162.16317,56.97183,-162.1845,60,2.871,.5,.047544,2.07,16.56,0,,5.9
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,F-10,11891,25,78,OCEAN HOPE 3,10-JUN-1990 09:00AM,56.69017,-162.22533,56.66933,-162.22783,71,2.334,.5,.035594,2.27,15.25,0,,6.4
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,E-10,11893,27,78,OCEAN HOPE 3,10-JUN-1990 01:00PM,56.342,-162.22683,56.31667,-162.22667,82,2.815,.5,.045603,2.01,16.2,0,,9.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,D-10,11894,28,78,OCEAN HOPE 3,10-JUN-1990 04:00PM,56.005,-162.27367,55.99533,-162.319,73,3.037,.5,.044674,2.61,14.71,0,,7.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,160,199001,31,B-08,11895,29,78,OCEAN HOPE 3,11-JUN-1990 07:00AM,55.40783,-163.48083,55.42633,-163.50383,64,2.519,.5,.046778,2.04,18.57,0,3.9,6.9
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,82,S-27,12347,184,78,OCEAN HOPE 3,06-AUG-1991 09:00AM,61.01017,-174.88433,61.03483,-174.88883,95,2.759,.5,.047645,,17.269,0,-1.5,10.2
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,82,T-27,12348,185,78,OCEAN HOPE 3,06-AUG-1991 12:00PM,61.34767,-175.006,61.373,-175.01267,91,2.852,.5,.044263,2.73,15.52,0,-1.5,10.3
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,82,U-27,12349,186,78,OCEAN HOPE 3,06-AUG-1991 03:00PM,61.693,-175.15283,61.71967,-175.15217,90,2.963,.5,.047438,,16.01,0,-1.6,11.2
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,82,V-27,12350,187,78,OCEAN HOPE 3,06-AUG-1991 05:00PM,61.91233,-175.25017,61.91983,-175.30033,88,2.759,.5,.046296,,16.78,0,-1.6,10.7
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,82,V-28,12351,188,78,OCEAN HOPE 3,07-AUG-1991 07:00AM,61.93083,-175.74933,61.9295,-175.806,97,2.982,.5,.050336,,16.88,0,-1.6,10.5
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,82,U-28,12352,189,78,OCEAN HOPE 3,07-AUG-1991 09:00AM,61.681,-175.81267,61.6615,-175.80233,99,2.259,.5,.037002,2.42,16.38,0,-1.5,10.4
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,90,T-28,12353,190,78,OCEAN HOPE 3,07-AUG-1991 12:00PM,61.3295,-175.6665,61.305,-175.66267,102,2.741,.5,.043719,,15.95,0,-1.4,10.6
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,90,S-28,12354,191,78,OCEAN HOPE 3,07-AUG-1991 03:00PM,60.995,-175.5735,60.971,-175.57083,106,2.685,.5,.04339,1.96,16.16,0,-1.3,10.7
1991,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,162,199101,61,R-28,12355,192,78,OCEAN HOPE 3,07-AUG-1991 05:00PM,60.67183,-175.46417,60.64867,-175.45167,112,2.667,.5,.044166,,16.56,0,-.3,10.4
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,31,E-07,10908,38,57,MORNING STAR,11-JUN-1986 12:00PM,56.33717,-163.977,56.35167,-164.01833,90,2.982,.5,.049597,,16.632,0,1.1,4.5
